,Name,City,State,PhoneNumber,Rating,Price
14117,Barber Shop,Edwardsville,IL,16186599898.0,5.0,$$
14118,RAD Barber Shop,St Charles,MO,16367249605.0,5.0,$$
14119,The Florissant Barbershop,Florissant,MO,13148381648.0,4.0,$$
14120,A Kut Above,Godfrey,IL,16184660225.0,5.0,$$
14124,18|8 Fine Men's Salons - Creve Coeur,Creve Coeur,MO,13147551988.0,4.5,$$
14127,Ladue Barber Shop,Saint Louis,MO,13149939799.0,5.0,$$
14128,Ron's Barber & Style Shop,Florissant,MO,13148300490.0,4.0,$$
14129,Dave's Barber Shop,Kirkwood,MO,13143941073.0,4.5,$$
14130,Sport Clips Haircuts of Edwardsville,Glen Carbon,IL,16186592151.0,3.0,$$
14133,18|8 Fine Men's Salons - Chesterfield,Chesterfield,MO,16367782700.0,4.0,$$
14135,Nicoletti's Barber Shop,Saint Louis,MO,13149912669.0,4.5,$$
14136,Hendrickson Hair salon,Glen Carbon,IL,16186564011.0,4.5,$$
14144,Boeving Barber Shop,Belleville,IL,16182774095.0,5.0,$
14145,S & L Concessions - Mission Essential Barber Shop,Belleville,IL,16184166730.0,5.0,$
14146,David Anthony's,Scott AFB,IL,16187915619.0,4.5,$
14147,Ron's Barber Shop,Mascoutah,IL,16185669885.0,4.5,$
14149,Quickcut Studio,O'Fallon,IL,16186282644.0,5.0,$
14150,All Styles Barber & Beauty Salon,Belleville,IL,16182356110.0,3.0,$$
14151,Gentlemen Cuts,Fairview Heights,IL,16186419738.0,4.5,$$
14152,Top Styles Beauty Salon,Fairview Heights,IL,16186225190.0,4.0,$$
14153,Hair Saloon For Men,Fairview Heights,IL,16182334300.0,3.5,$$
14154,Supercuts,Belleville,IL,16183550731.0,3.5,$$
14156,Sport Clips Haircuts of O'Fallon IL,O'Fallon,IL,16186325399.0,3.5,$$
14157,Mister's Barber & Beauty,Fairview Heights,IL,16186245390.0,1.0,$$
14166,Murdale Barber Shop,Carbondale,IL,16184576411.0,5.0,$
14167,Varsity Barber Shop,Cape Girardeau,MO,15733359804.0,5.0,$
14169,Sport Clips Haircuts of Carbondale,Carbondale,IL,16183518746.0,3.0,$$
14170,Sport Clips Haircuts of Marion,Marion,IL,16189974959.0,3.5,$$
14171,Sport Clips Haircuts of Cape Girardeau,Cape Girardeau,MO,15733353131.0,3.0,$$
14172,The Barber & Shave Shoppe,Charleston,SC,18437790868.0,4.5,$
14173,Palmetto Barbershop,Charleston,SC,18438056500.0,4.5,$
14174,Jeff's Barbering,Mount Pleasant,SC,18432848832.0,4.5,$
14175,Mooney's Barber Shop,Charleston,SC,18437669988.0,4.5,$
14176,Mooney's Barber Shop,Charleston,SC,18437630383.0,4.5,$
14177,Lab the Barber Shop,Charleston,SC,18435340202.0,5.0,$
14178,Oskar's Family Hair Care Center & Barber Service,Charleston,SC,18437660320.0,4.5,$
14179,Olde Village Barber Shop,N Charleston,SC,18437474260.0,4.5,$
14180,Ed's Barber Shop,Charleston,SC,18435569754.0,5.0,$
14181,Geer's Barber Shop,Charleston,SC,18437667735.0,5.0,$
14182,First Impressions Barber and Beauty Lounge,North Charleston,SC,18434600504.0,5.0,$
14183,Clean Cutz Barber Shop,Charleston,SC,18437375887.0,3.5,$
14184,St John's Barber Shop,Johns Island,SC,18435571104.0,4.5,$
14185,Cj's Barber Shop,Charleston,SC,18432254948.0,4.5,$
14186,The Elite Barber Shop,Mount Pleasant,SC,18432707714.0,5.0,$
14187,Great Clips,Mount Pleasant,SC,18432166449.0,3.5,$
14188,Sport Clips Haircuts of The Market @ Oakland,Mount Pleasant,SC,18439713563.0,3.0,$
14189,Griff's Barber Shop,Summerville,SC,18438755503.0,3.5,$
14190,Sport Clips Haircuts of Summerville - South,Summerville,SC,18438216066.0,3.5,$
14191,Broad Street Barber Shop,Charleston,SC,18437236533.0,4.5,$$
14192,Barrelli Barber,Charleston,SC,18434147457.0,4.5,$$
14193,Sidney's Professional Barber Studio,Charleston,SC,18432704299.0,5.0,$$
14194,The Art of Shaving,Charleston,SC,18436284625.0,4.0,$$
14195,The Clipper Club,Charleston,SC,18437625448.0,5.0,$$
14196,Lowcountry Barbershop,Charleston,SC,18437931567.0,3.0,$$
14197,Family Barber Shop,Charleston,SC,18437223022.0,4.0,$$
14198,Against Da Grain,North Charleston,SC,18435012120.0,4.5,$$
14199,Lava Salon,Charleston,SC,18432255282.0,4.5,$$
14200,Thomas' Barber Shop,Mount Pleasant,SC,18438810806.0,4.0,$$
14201,East Cooper Barber Shop,Mount Pleasant,SC,18439528314.0,5.0,$$
14202,The Barber MTP,Mount Pleasant,SC,18438302677.0,5.0,$$
14203,Executive Cuts Barber Studio,Hanahan,SC,18432971219.0,5.0,$$
14204,The Beacon,Charleston,SC,18437790444.0,4.0,$$
14205,Trimsetterz Barbershop & Salon,North Charleston,SC,,3.5,$$
14206,Causey's Barber Shop & Hair Styling,Mount Pleasant,SC,18438845757.0,3.5,$$
14207,Thairapy,Mount Pleasant,SC,16264226582.0,5.0,$$
14208,Lordis Loft Salon Spa,Charleston,SC,18437893581.0,4.0,$$
14209,Sport Clips Haircuts of West Ashley,West Ashley,SC,18435710703.0,4.0,$$
14210,Sport Clips Haircuts of Mount Pleasant,Mount Pleasant,SC,18433880449.0,2.5,$$
14221,Smitty's Barber Shop,Arnold,MO,16362966400.0,5.0,$
14225,Arnold Barber Shop,Arnold,MO,16363218070.0,4.5,$
14226,Rick's Barber Shop,Saint Louis,MO,13148941217.0,4.5,$
14228,Mainstay Barber Parlour,Affton,MO,13144481691.0,5.0,$
14238,Concord Plaza Barber Shop,Saint Louis,MO,13148430050.0,5.0,$$
14250,Hair Saloon For Men,Saint Louis,MO,13148428008.0,5.0,$$
14298,Harold's Barber Shop,Affton,MO,,4.0,$
14318,Best Little Hair House,Granite City,IL,16184518300.0,5.0,$$
14320,Sharper Images,Saint Louis,MO,13143833957.0,3.0,$$
14322,Drew Henry Salon & Gallery,Saint Louis,MO,13148655147.0,4.5,$$
14401,Medinah Barber Shop,Chicago,IL,13129441549.0,4.0,$
14402,X5 Cuts,Chicago,IL,18445978597.0,3.5,$
14403,Handcrafted Barbershop,Chicago,IL,13122651237.0,5.0,$
14404,Family Barber Shop,Chicago,IL,13128290335.0,4.5,$
14405,Supercuts,Chicago,IL,13126490234.0,3.5,$
14406,Chicago Barbershop,Chicago,IL,17737721918.0,4.5,$
14407,Bucktown Barber Shop,Chicago,IL,17732345044.0,4.0,$
14408,Originals Hair Designers & Spa,Chicago,IL,13122363871.0,3.5,$
14409,Denmark College Salon,Chicago,IL,13123869100.0,4.0,$
14410,Rockit Barber Shop,Chicago,IL,17732302931.0,4.0,$
14411,Juans Barbershop,Chicago,IL,13128820211.0,5.0,$
14412,Barber Shop - UIC West Student Center,Chicago,IL,13124135255.0,4.5,$
14413,Great Clips,Chicago,IL,13124459549.0,2.5,$
14414,Baci Hair & Nail Salon,Chicago,IL,17732276399.0,4.0,$
14415,Ara Salón,Chicago,IL,13128500399.0,4.5,$
14416,Supercuts,Chicago,IL,13123419797.0,3.5,$
14417,Great Clips- Presidential Towers,Chicago,IL,13127757003.0,3.5,$
14418,Hair Cuttery,Chicago,IL,13123970423.0,3.0,$
14419,Sport Clips Haircuts of Chicago - Diversey,Chicago,IL,17736619645.0,4.5,$
14420,Hair Cuttery,Chicago,IL,13125594562.0,3.0,$
14421,Maestroshave Barbershop,Chicago,IL,13126009402.0,4.5,$$
14422,Old Town Barbershop,Chicago,IL,13125733809.0,4.5,$$
14423,Alfredo's Barbershop,Chicago,IL,13126643426.0,4.5,$$
14424,Floyd's 99 Barbershop,Chicago,IL,13129578206.0,4.0,$$
14425,Funk's Barbershop,Chicago,IL,13129822143.0,4.5,$$
14426,Philip D'Ciminna Barber Shop,Chicago,IL,13122634930.0,4.5,$$
14427,John Angileri's Barber Shop,Chicago,IL,13125581948.0,4.5,$$
14428,Mr. Barber Of Chicago,Chicago,IL,13129437700.0,4.5,$$
14429,Sport Clips Haircuts of Chicago - River North,Chicago,IL,13124963792.0,4.5,$$
14430,111 Barber Shop,Chicago,IL,13126441441.0,4.5,$$
14431,State Street Barbers,Chicago,IL,13127877722.0,4.0,$$
14432,Best Chicago Barbers,Chicago,IL,13122029222.0,4.5,$$
14433,Civic Opera Barber Shop,Chicago,IL,13122631091.0,4.5,$$
14434,Lake Street Barbers,Chicago,IL,13122439367.0,4.5,$$
14435,18|8 Fine Men's Salon - River North,Chicago,IL,13128747188.0,4.5,$$
14436,Urbane Blades,Chicago,IL,13126430828.0,4.0,$$
14437,Metropolitan Barber Shop,Chicago,IL,13129220904.0,4.5,$$
14438,The Indigo Room,Chicago,IL,13128466650.0,5.0,$$
14439,Truefitt & Hill,Chicago,IL,13122852240.0,4.5,$$
14440,Village Barber Shop,Chicago,IL,18478048443.0,4.5,$$
14441,Old Town Barbershop,Chicago,IL,13127865044.0,4.5,$$$
14442,The Art of Shaving,Chicago,IL,13125271604.0,4.0,$$$
14443,The Chicago Buzz,Chicago,IL,13123381300.0,4.5,$$$
14444,Merchant & Rhoades,Chicago,IL,13123372525.0,4.0,$$$
14445,AJ Barbershop,Chicago,IL,13129294947.0,4.0,$$$
14446,Gentleman's Cooperative,Chicago,IL,13123611166.0,5.0,$$$
14447,Zazu Salon,Chicago,IL,13125738088.0,4.5,$$$
14448,Halo For Men,Chicago,IL,13126064256.0,4.0,$$$
14449,The Gents Place - The Loop,Chicago,IL,13128800316.0,3.5,$$$
14450,Sassoon Salon,Chicago,IL,13127512216.0,4.0,$$$
14451,Joseph Michael's Salon and Spa,Chicago,IL,13124829800.0,4.5,$$$
14452,Solo Salon - Washington,Chicago,IL,13124919771.0,4.5,$$$
14453,Salon Duo,Chicago,IL,13126648710.0,4.5,$$$
14454,Salon Soca,Chicago,IL,17732440999.0,4.5,$$$
14455,Ahz Hair,Chicago,IL,17088564297.0,5.0,$$$
14456,Cowshed Spa Chicago,Chicago,IL,13127546915.0,4.0,$$$
14457,Hair Fusion Bar,Chicago,IL,13127632860.0,4.5,$$$
14463,First City Barbershop,Leavenworth,KS,19136829060.0,4.0,$
14464,Barbers Plus of Platte Woods,Kansas City,MO,18167415555.0,4.0,$
14465,Gillis Barber Shop,Kansas City,MO,18164215795.0,4.5,$
14467,Cuts by the River,Parkville,MO,18165874247.0,5.0,$
14468,Don's Barber Shop,Independence,MO,18164610712.0,4.5,$
14469,Hattok's Barber Shop,Leavenworth,KS,19137581045.0,4.0,$
14470,Red Bridge Barber Shop,Kansas City,MO,18169419811.0,4.5,$
14472,Rubens Barber Shop,Kansas City,MO,19136025055.0,5.0,$
14473,The Uptown Source,Kansas City,MO,18165169166.0,5.0,$
14474,Brighton Barber Shop,Kansas City,MO,18164522103.0,4.0,$
14475,Todd's Barbershop,Leavenworth,KS,19133644003.0,4.0,$
14476,Hank of Hair,Kansas City,MO,18165236020.0,5.0,$
14477,Gumby's Barber Shop,Kansas City,MO,18167535327.0,3.5,$
14478,Heather's Cuts,Kansas City,MO,18166047713.0,5.0,$
14480,Sterling Ridge Barber Shop,Independence,MO,18162540303.0,4.5,$
14481,Backstage Barber Shop,Kansas City,KS,19133370422.0,5.0,$
14482,Ridgewood Barber Shop,Raytown,MO,18163530047.0,4.0,$
14483,Famous Barber Shop Platte Woods,Kansas City,MO,18167416880.0,4.5,$$
14484,KC Master Kutz,Kansas City,MO,18168884702.0,5.0,$$
14485,Sport Clips Haircuts of Boardwalk Square,Kansas City,MO,18165052636.0,4.5,$$
14486,Sport Clips Haircuts of Village of Burlington Creek,Kansas City,MO,18165877678.0,5.0,$$
14488,Sport Clips Haircuts of North Oak,Kansas City,MO,18164522252.0,4.0,$$
14489,Shear Palace,Kansas City,MO,18167418272.0,1.0,$$
14545,Harris Barber Shop,Effingham,IL,12173477544.0,4.0,$
14546,Robinson Barber Shop,Decatur,IL,12174287450.0,1.0,$
14547,Supercuts,Champaign,IL,12173529106.0,4.0,$
14548,Lyle's Family Barbershop,Mattoon,IL,12172347112.0,5.0,$$
14549,Lockhart's Barber Shop,Decatur,IL,12173308575.0,3.5,$$
14550,Keracutz Family Salon,Effingham,IL,12173475372.0,4.5,$$
14551,Andy's Barber Shop,Champaign,IL,12173553668.0,4.0,$$
14552,Sport Clips Haircuts of Decatur,Decatur,IL,12178726200.0,3.0,$$
14553,Sport Clips Haircuts of Champaign - Old Farm Shops,Champaign,IL,12173659100.0,3.5,$$
14554,Rod Sickler Salon & Spa,Champaign,IL,12174031790.0,3.5,$$$
14555,Cruz Firme Barbershop,Mount Vernon,WA,12064466226.0,5.0,$
14556,The Barber Shop,Burlington,WA,13607707664.0,5.0,$
14557,Steve's Barber Shop,Mount Vernon,WA,13603361685.0,4.5,$
14558,Chrome Barber Shop,Oak Harbor,WA,13606822655.0,4.0,$
14559,Bay Watch Barber Shop,Oak Harbor,WA,13602408820.0,5.0,$
14560,Nexis Ex's Barbershop,Oak Harbor,WA,13606728711.0,5.0,$
14561,Heads Up Barber Shop,Burlington,WA,13603910940.0,3.5,$
14562,Great Clips,Oak Harbor,WA,13606758900.0,4.0,$
14563,Hair and Body Mechanix,Mount Vernon,WA,13603997045.0,4.5,$$
14564,Knockout Fades Barbershop,Mount Vernon,WA,13605036508.0,4.0,$$
14565,Made Men Cuts,Mount Vernon,WA,13603913597.0,4.0,$$
14566,Dr J's Barber Shop,Burlington,WA,13607551078.0,4.5,$$
14567,Fred Lee's Hairstyling,Mount Vernon,WA,13603365432.0,4.5,$$
14568,The Cottage Salon,Mount Vernon,WA,13609822562.0,4.5,$$
14569,Ken's Hairstyling,Mount Vernon,WA,13603363335.0,4.0,$$
14570,Magic Shears Styling Salon,Arlington,WA,13604353833.0,3.5,$$$
14571,Hair Spa & Extensions Academy,Mount Vernon,WA,13604284247.0,5.0,$$$$
14573,Reed's Barber Shops,St Charles,MO,16369222122.0,4.5,$
14574,Barbers At SDC,Cottleville,MO,16362441428.0,4.0,$
14577,"Sport Clips Haircuts of O'Fallon, MO",O'Fallon,MO,16362723470.0,2.5,$
14578,Four Seasons Barbershop,O'Fallon,MO,16362727467.0,5.0,$$
14579,Hair Saloon For Men,O Fallon,MO,16369784445.0,4.5,$$
14580,Leigh Mason Salon,O'Fallon,MO,16369783150.0,4.0,$$
14581,Harvester Barber Shop,Saint Peters,MO,16364479887.0,3.5,$$
14582,Sport Clips Haircuts of O'Fallon - Waterbury Falls,O'Fallon,MO,16363290707.0,3.0,$$
14584,Hair Saloon,Saint Peters,MO,16369362300.0,4.0,$$
14585,Belleza Salon,O'Fallon,MO,16363003437.0,3.5,$$
14586,Hair Syndicate,Saint Peters,MO,16362782602.0,4.5,$$
14587,Sport Clips Haircuts of St. Peters,St. Peters,MO,16362783311.0,2.0,$$
14588,Sport Clips Haircuts of Wentzville,Wentzville,MO,16363322636.0,2.5,$$
14589,Sport Clips Haircuts of St. Charles,St. Charles,MO,16369164443.0,3.0,$$
14590,Sport Clips Haircuts of Chesterfield Commons,Chesterfield,MO,16365325060.0,2.0,$$
14599,The Barber Spot,Quincy,MA,17814730148.0,4.5,$
14600,Rocco & Sons,Quincy,MA,16174729346.0,4.5,$
14601,Paul's Barber Shop,Quincy,MA,16174799818.0,5.0,$
14602,Milton Barber Shop,Milton,MA,16176969847.0,4.5,$
14603,Gigi's Barber Shop,Quincy,MA,16174799808.0,5.0,$
14604,Dave's Barber Shop,Weymouth,MA,17813311022.0,5.0,$
14605,Salon Neo,Quincy,MA,16174795340.0,4.5,$
14606,Golden Comb Salon Company,Quincy,MA,16174725018.0,3.0,$
14607,Scott's Barber Shop,North Weymouth,MA,17813373091.0,5.0,$
14608,El Nuevo Estilo Barber Shop,Boston,MA,16172884150.0,4.5,$
14609,Sara Hair Salon,Quincy,MA,16172375175.0,5.0,$
14610,John's Hairstyling,Quincy,MA,16174719637.0,3.5,$
14611,Calabro's Finest Cuts,Braintree,MA,17818432887.0,3.0,$
14612,Tri-Js House of Barbering and Hair Styling,Boston,MA,16172651122.0,5.0,$
14613,Hair It Is Barbershop,Mattapan,MA,16173221664.0,5.0,$
14614,Mejor Estilo Flaco Barbershop,Jamaica Plain,MA,16175222315.0,4.5,$
14615,Micky's Barber Shop,Boston,MA,16179428995.0,4.5,$
14616,Perfect Cuts,Dorchester,MA,18572096016.0,5.0,$
14617,Judi's Barbershop,Weymouth,MA,17813315834.0,4.0,$
14618,Aidan's Barber Shop,Dorchester Center,MA,16172884243.0,5.0,$
14619,Goodfellas Traditional Barber Shop,Quincy,MA,16177740006.0,4.5,$$
14620,Quincy Cuts,Quincy,MA,16178884415.0,5.0,$$
14621,W & R Barber Shop,Quincy,MA,18572499526.0,4.0,$$
14622,Boncaldo's Gentlemens Barbershop,Quincy,MA,16174719515.0,4.0,$$
14623,Crew Cutz Barbershop,Quincy,MA,16179344920.0,3.0,$$
14624,The Corner Barbershop,Quincy,MA,16174812051.0,4.0,$$
14625,Gino's Barber Shop,Quincy,MA,16174726942.0,3.5,$$
14626,Alda Barbershop,Quincy,MA,16174729298.0,4.0,$$
14627,Joe's Classic Hair Styling,Quincy,MA,16174728607.0,4.5,$$
14628,Mackie's Barber Shop,Milton,MA,16172986225.0,5.0,$$
14629,Dolo Barber Shop,Quincy,MA,16173024524.0,3.5,$$
14630,Kip Orlando's Men's Hair Styling,Quincy,MA,16177868545.0,3.5,$$
14631,Nanci's Barber Shop,Braintree,MA,17818430432.0,3.5,$$
14632,Leonardo's Salon & Spa,Quincy,MA,16177738889.0,4.0,$$
14633,Smitty's Barbershop,Boston,MA,16176902420.0,5.0,$$
14634,Avenue Barber Shop,Dorchester,MA,16174365013.0,4.5,$$
14635,Vinndio Salon,Jamaica Plain,MA,18577729226.0,5.0,$$
14636,Everything Is Real Hair Care Center,Boston,MA,16175242887.0,4.0,$$
14637,Leon's Finer Cut,Quincy,MA,16174729882.0,5.0,$$
14638,Jackson's Barber Shop,Dorchester,MA,16174369625.0,5.0,$$
14640,Razors & Blades LTD,Danvers,MA,19786247277.0,5.0,$$$
14658,Tete-a-Tete,Newton,MA,16175590660.0,3.5,$$$
14659,Joseph's Barber Shop,North Reading,MA,19786648597.0,5.0,$$$$
14661,Andover Barber Shop,Andover,MA,19784751955.0,3.5,$$$$
14663,Atomic Salon,Warwick,RI,14018224323.0,3.5,$$$$
14664,Kid Klips Hair Salon,Acton,MA,19782643288.0,3.0,$$$$
14665,Walnut Street Barber Shop,Springfield,MO,14178313570.0,5.0,$
14666,Brentwood Barber Shop,Springfield,MO,14173195660.0,5.0,$
14667,Lawson Barber Shop,Springfield,MO,14178669675.0,5.0,$
14668,The Barber Shop,Springfield,MO,14178816537.0,5.0,$
14669,Barbershop Deluxe,Springfield,MO,14178320131.0,4.0,$
14670,Lake Shor Barber Shop,Springfield,MO,14178659948.0,4.0,$
14671,Wedgewood Barber Shop,Springfield,MO,14178669915.0,4.5,$
14672,Sport Clips Haircuts of James River Towne Center,Springfield,MO,14178777678.0,2.5,$
14673,Academy Of Hair Design,Springfield,MO,14178810707.0,3.5,$
14674,Hudson / Hawk Barber & Shop,Springfield,MO,14178312888.0,4.5,$$
14675,Dapper,Springfield,MO,14177201196.0,4.5,$$
14676,Hudson / Hawk Barber & Shop,Springfield,MO,14178833500.0,4.5,$$
14677,Rogue Barber,Springfield,MO,14178697220.0,4.5,$$
14678,Social Room Barber Shop,Springfield,MO,14176125443.0,5.0,$$
14679,Sport Clips Haircuts of Supercenter Plaza,Springfield,MO,14178654300.0,4.0,$$
14680,All Star Barber,Republic,MO,14176475505.0,5.0,$$
14681,Hudson / Hawk Barber & Shop,Springfield,MO,14174504003.0,4.0,$$
14682,Nixa Barber & Style,Nixa,MO,14177259555.0,5.0,$$
14683,Vivid Salon,Springfield,MO,14178668525.0,4.0,$$
14684,Sport Clips Haircuts of Ozark,Ozark,MO,14174853662.0,4.0,$$
14685,Sport Clips Haircuts of Parkcrest Shopping Center,Springfield,MO,14178233773.0,3.0,$$
14686,Salon 3:16,Ozark,MO,14175812316.0,5.0,$$
14687,Hudson Hawk Barber & Shop,Springfield,MO,14174504004.0,3.5,$$$
14688,Hair's the Place,Forsyth,MO,14175463039.0,1.0,$$$$
14723,Dave's Barber Shop,Saint Louis,MO,13146532450.0,4.0,$$
14738,Faded Dome,Jenks,OK,19182124337.0,5.0,$
14764,Bloomington Barber Shop,Bloomington,IN,18123324166.0,4.0,$
14765,The Ritz Hair Studio,Bloomington,IN,18123392160.0,4.5,$
14766,Bill's Barber Shop,Bloomington,IN,18123369015.0,4.0,$
14769,Colonial Barber Shop,Bloomington,IN,18122726665.0,5.0,$
14770,Allen & Son Barbershop,Mooresville,IN,13178310393.0,5.0,$
14772,Dick's Barber Shop,Greencastle,IN,17656539056.0,5.0,$
14775,Sam's Barber Shop,Plainfield,IN,13178387053.0,5.0,$
14780,Sport Clips Haircuts of Plainfield,Plainfield,IN,13178389320.0,4.0,$
14784,Bent,Bloomington,IN,18123332368.0,4.5,$$
14785,V's Barbershop,Bloomington,IN,18123324897.0,4.0,$$
14786,Hoosier Barber Shop,Bloomington,IN,18123320444.0,5.0,$$
14787,The Foxhole,Bloomington,IN,13177218342.0,4.5,$$
14788,Steve's Barber Shop,Bloomington,IN,18128769980.0,5.0,$$
14789,Razor's Image,Bloomington,IN,18122877166.0,2.0,$$
14793,Village Barber Shop,Indianapolis,IN,13172555877.0,3.5,$
14795,Tailormade Barber Lounge,Indianapolis,IN,13176572875.0,4.5,$
14798,Hot Stylz,Indianapolis,IN,13172984247.0,5.0,$
14800,Just Haircuts,Indianapolis,IN,17656672485.0,5.0,$
14801,Luv 2 Cut,Indianapolis,IN,13172022887.0,5.0,$
14805,House of Barba,Delray Beach,IN,15616704851.0,5.0,$
14808,Joe's Barber Shop,Indianapolis,IN,13173520708.0,5.0,$
14809,The Haircutting Company,Indianapolis,IN,13177551661.0,3.5,$
14810,Fresh Kutz,Indianapolis,IN,13172594390.0,5.0,$
14811,Edy's Barber & Beauty,Indianapolis,IN,13172169923.0,5.0,$
14814,Bill's Hair Design & Barber,Indianapolis,IN,13172577376.0,5.0,$$
14815,Lee's Barber Shop,Indianapolis,IN,13172539086.0,3.5,$$
14816,Sport Clips Haircuts of North Keystone,Indianapolis,IN,13172599150.0,3.0,$$
14817,Teek's Barber Shop,Indianapolis,IN,13172537712.0,3.5,$$
14833,Bailey's Barber Shop,Noblesville,IN,13177735123.0,4.0,$
14841,Mizell's Barber Shop,Brownsburg,IN,13178523602.0,5.0,$$
14842,Everyday Joe's Barber & Style Shop,Brownsburg,IN,13178525639.0,4.0,$$
14843,Manscapes,Brownsburg,IN,13172867707.0,5.0,$$
14845,Avon Barber Shop,Avon,IN,13177077507.0,3.0,$$
14848,True Barbers,Carmel,IN,13178442277.0,4.0,$$
14851,Boone Village Barber Shop,Zionsville,IN,13178732234.0,4.0,$$
14853,Said the Barber,Carmel,IN,13175648533.0,5.0,$$
14855,Leland's Barber Shop,Plainfield,IN,13174060646.0,4.0,$$
14856,Nora Plaza Barber Shop,Indianapolis,IN,13178469474.0,4.0,$$
14857,Young's Barber Shop,Indianapolis,IN,13172280900.0,4.0,$$
14858,J.R.'s Barber & Beauty,Indianapolis,IN,13176617350.0,5.0,$$
14859,Buck's Barbershop,Noblesville,IN,13177769265.0,4.0,$$
14860,Hotclips Professional Men's Grooming,Carmel,IN,17657167265.0,5.0,$$
14879,Main Street Barber Shop,Carmel,IN,13178468455.0,3.5,$$
14880,Monon Square Barber Shop,Carmel,IN,13175661650.0,4.5,$$
14882,18|8 Fine Men's Salons - Carmel,Carmel,IN,13177632188.0,4.5,$$
14884,Classic Barber Shop,Carmel,IN,13178432500.0,3.5,$$
14888,Sunshine Professional Barber,Westfield,IN,13174323679.0,5.0,$$
14889,Silver Blades Hair Design,Carmel,IN,13178469700.0,5.0,$$
14892,Big League Barbers,Carmel,IN,13178195036.0,2.5,$$
14895,Sport Clips Haircuts of Hamilton Crossing,Carmel,IN,13178465500.0,3.5,$$
14896,Xclusive Cuts,Indianapolis,IN,13172995900.0,4.0,$$
14900,Holiday Barber Shop,Clarksville,TN,19316452141.0,4.0,$
14901,Eagle Cuts,Clarksville,TN,19314315622.0,5.0,$
14902,Cuttin'it Close,Clarksville,TN,19319060731.0,5.0,$
14903,Sango Barber Shop,Clarksville,TN,19312377781.0,3.5,$
14904,Big Rock Barber Shop,Dover,TN,19313056564.0,5.0,$
14905,Greater Quality Barber Shop,Clarksville,TN,19312491831.0,4.0,$
14906,Best Hair Cuts,Clarksville,TN,19316481500.0,3.0,$
14907,Queen City College,Clarksville,TN,19316452361.0,3.5,$
14908,Stud Cuts,Clarksville,TN,19314315252.0,1.5,$
14909,Bo's Barber Shop,Clarksville,TN,19314317576.0,4.5,$$
14910,Stormin Norman's Barbershop,Clarksville,TN,19319192810.0,5.0,$$
14911,Grace Barber Shop,Clarksville,TN,19319190590.0,3.5,$$
14912,Sport Clips Haircuts of Clarksville - Wilma Rudolph,Clarksville,TN,19319192655.0,3.5,$$
14913,The Kingdome Grooming Lounge,Clarksville,TN,19313787155.0,3.5,$$
14914,Curtis'barber and Style Shop,Clarksville,TN,19316475394.0,3.0,$$
14915,The Beauty Barn,Clarksville,TN,19316453652.0,5.0,$$
14916,Altered Ego,Clarksville,TN,19313781696.0,5.0,$$
14917,Lee's Salon,Clarksville,TN,19316455042.0,3.5,$$
14918,Liz Torres Beauty Salon,Clarksville,TN,19313787352.0,4.5,$$
14919,Klima Barber Shops,Oak Grove,KY,12704390198.0,3.0,$$
14972,V Barber Salon,Evansville,IN,18129620770.0,3.5,$$
14973,Joe's Barber Shop,Evansville,IN,18124774901.0,5.0,$$
14974,Bishops - Evansville,Evansville,IN,18124011994.0,3.0,$$
14975,The Owensboro Barbershop,Owensboro,KY,12709292865.0,5.0,$$
14976,Sport Clips Haircuts of Owensboro,Owensboro,KY,12709263900.0,5.0,$$
14977,Sport Clips Haircuts of Evansville - Eastland Pointe,Evansville,IN,18126180993.0,2.0,$$$
14979,Kenny's Barbershop,Indianapolis,IN,13175161146.0,3.0,$
14989,Fishers Barber Shop,Fishers,IN,13178411468.0,2.5,$$
14999,Big League Barbers,Noblesville,IN,13176740103.0,4.0,$$
15001,Sport Clips Haircuts of Noblesville at Stoney Creek Commons,Noblesville,IN,13177701987.0,4.5,$$
15005,Sport Clips Haircuts of Indianapolis - 96th Street,Indianapolis,IN,13178491100.0,5.0,$$
15011,McGuinn's Barber Shop,Pittsburgh,PA,14124881940.0,4.5,$
